438,1,351,"000351","Semken and Falk",1987
438,2,167,"000167","Mick",1983
438,3,317,"000317","Mick",1982
439,1,351,"000351","Semken and Falk",1987
439,2,167,"000167","Mick",1983
440,1,351,"000351","Semken and Falk",1987
440,2,167,"000167","Mick",1983
441,1,351,"000351","Semken and Falk",1987
441,2,167,"000167","Mick",1983
442,1,351,"000351","Semken and Falk",1987
442,2,167,"000167","Mick",1983
443,1,351,"000351","Semken and Falk",1987
443,2,167,"000167","Mick",1983
444,1,351,"000351","Semken and Falk",1987
444,2,167,"000167","Mick",1983
445,1,351,"000351","Semken and Falk",1987
445,2,170,"000170","Snyder and Bozell",1983
446,1,351,"000351","Semken and Falk",1987
446,2,169,"000169","Bozell et al",1982
447,1,351,"000351","Semken and Falk",1987
447,2,453,"000453","Ahler and Swenson",1985
448,1,351,"000351","Semken and Falk",1987
449,1,351,"000351","Semken and Falk",1987
449,2,345,"000345","Stoutamire",1973
450,1,351,"000351","Semken and Falk",1987
450,2,308,"000308","Ahler et al",1981
451,1,351,"000351","Semken and Falk",1987
452,1,351,"000351","Semken and Falk",1987
453,1,351,"000351","Semken and Falk",1987
453,2,475,"000475","Ahler",1988
454,1,351,"000351","Semken and Falk",1987
455,1,351,"000351","Semken and Falk",1987
456,1,351,"000351","Semken and Falk",1987
456,2,307,"000307","Ahler and Mehrer",1984
457,1,351,"000351","Semken and Falk",1987
457,2,307,"000307","Ahler and Mehrer",1984
458,1,351,"000351","Semken and Falk",1987
458,2,307,"000307","Ahler and Mehrer",1984
459,1,351,"000351","Semken and Falk",1987
460,1,351,"000351","Semken and Falk",1987
460,2,309,"000309","Smith",1972
461,1,308,"000308","Ahler et al",1981
462,1,308,"000308","Ahler et al",1981
463,1,308,"000308","Ahler et al",1981
464,1,351,"000351","Semken and Falk",1987
464,2,158,"000158","Wood",1986
464,3,159,"000159","Warren",1986
465,1,138,"000138","Nicholas and Johnson",1986
466,1,351,"000351","Semken and Falk",1987
466,2,2220,"002220","Wood",1967
467,1,129,"000129","Wood and Woolworth",1964
468,1,94,"000094","Sperry",1968
469,1,435,"000435","Floodman and Friedman",1986
470,1,435,"000435","Floodman and Friedman",1986
471,1,435,"000435","Floodman and Friedman",1986
472,1,409,"000409","Gregg",1987
473,1,310,"000310","Ahler et al",1982
474,1,310,"000310","Ahler et al",1982
475,1,310,"000310","Ahler et al",1982
476,1,310,"000310","Ahler et al",1982
477,1,310,"000310","Ahler et al",1982
478,1,310,"000310","Ahler et al",1982
479,1,310,"000310","Ahler et al",1982
480,1,310,"000310","Ahler et al",1982
481,1,351,"000351","Semken and Falk",1987
482,1,351,"000351","Semken and Falk",1987
483,1,351,"000351","Semken and Falk",1987
484,1,351,"000351","Semken and Falk",1987
485,1,351,"000351","Semken and Falk",1987
486,1,351,"000351","Semken and Falk",1987
487,1,351,"000351","Semken and Falk",1987
488,1,351,"000351","Semken and Falk",1987
489,1,351,"000351","Semken and Falk",1987
490,1,351,"000351","Semken and Falk",1987
491,1,351,"000351","Semken and Falk",1987
492,1,351,"000351","Semken and Falk",1987
493,1,351,"000351","Semken and Falk",1987
494,1,351,"000351","Semken and Falk",1987
495,1,305,"000305","Gilbert",1989
496,1,351,"000351","Semken and Falk",1987
496,2,304,"000304","Bardwell",1981
497,1,351,"000351","Semken and Falk",1987
497,2,304,"000304","Bardwell",1981
498,1,351,"000351","Semken and Falk",1987
498,2,304,"000304","Bardwell",1981
499,1,351,"000351","Semken and Falk",1987
499,2,304,"000304","Bardwell",1981
500,1,351,"000351","Semken and Falk",1987
500,2,304,"000304","Bardwell",1981
501,1,304,"000304","Bardwell",1981
501,2,351,"000351","Semken and Falk",1987
502,1,304,"000304","Bardwell",1981
502,2,351,"000351","Semken and Falk",1987
503,1,304,"000304","Bardwell",1981
503,2,351,"000351","Semken and Falk",1987
504,1,304,"000304","Bardwell",1981
504,2,351,"000351","Semken and Falk",1987
505,1,304,"000304","Bardwell",1981
505,2,351,"000351","Semken and Falk",1987
506,1,304,"000304","Bardwell",1981
506,2,351,"000351","Semken and Falk",1987
507,1,304,"000304","Bardwell",1981
507,2,351,"000351","Semken and Falk",1987
508,1,304,"000304","Bardwell",1981
508,2,351,"000351","Semken and Falk",1987
509,1,304,"000304","Bardwell",1981
509,2,351,"000351","Semken and Falk",1987
510,1,351,"000351","Semken and Falk",1987
510,2,304,"000304","Bardwell",1981
511,1,290,"000290","Semken",1973
511,2,289,"000289","McKusick",1973
512,1,296,"000296","Benn",1984
512,2,351,"000351","Semken and Falk",1987
513,1,297,"000297","Osborn",1982
514,1,351,"000351","Semken and Falk",1987
514,2,98,"000098","Tiffany",1982
515,1,298,"000298","Jaehnig",1975
515,2,351,"000351","Semken and Falk",1987
516,2,1708,"001708","Semken",1977
517,1,287,"000287","Osborn et al",1978
518,1,286,"000286","Brown and Brown",0
519,1,284,"000284","Cook",1980
520,1,283,"000283","Devore",1984
522,1,282,"000282","Walters",1990
523,1,285,"000285","Semken",0
524,1,299,"000299","Baerreis",1970
524,2,351,"000351","Semken and Falk",1987
525,1,351,"000351","Semken and Falk",1987
525,2,130,"000130","Woodman",1982
526,1,471,"000471","Semken",1971
526,2,351,"000351","Semken and Falk",1987
527,1,351,"000351","Semken and Falk",1987
527,2,303,"000303","Harvey",1979
528,1,2122,"002122","Quinn and Holden",1949
529,1,351,"000351","Semken and Falk",1987
529,2,26,"000026","Fay",1978
530,1,351,"000351","Semken and Falk",1987
530,2,26,"000026","Fay",1978
531,1,19,"000019","Dallman",1983
531,2,351,"000351","Semken and Falk",1987
532,1,351,"000351","Semken and Falk",1987
532,2,55,"000055","Jenkins",1972
533,1,344,"000344","Straffin",1971
533,2,351,"000351","Semken and Falk",1987
534,1,300,"000300","Benn",1980
534,2,351,"000351","Semken and Falk",1987
535,1,301,"000301","Trosky and Potter",1960
535,2,351,"000351","Semken and Falk",1987
536,1,443,"000443","Caldwell",1961
536,2,351,"000351","Semken and Falk",1987
537,1,350,"000350","Slattery et al",1975
537,2,351,"000351","Semken and Falk",1987
538,1,396,"000396","Jenkins and Semken",1972
538,2,351,"000351","Semken and Falk",1987
539,1,428,"000428","Falk",1981
539,2,473,"000473","Semken",1981
539,3,351,"000351","Semken and Falk",1987
539,4,281,"000281","Benn",1990
539,5,280,"000280","Falk and Semken",1990
540,1,23,"000023","Eshelman",1971
540,2,351,"000351","Semken and Falk",1987
541,1,24,"000024","Eshelman",1972
541,2,351,"000351","Semken and Falk",1987
542,1,64,"000064","Kramer",1972
542,2,351,"000351","Semken and Falk",1987
543,1,52,"000052","Hudak",1984
543,2,351,"000351","Semken and Falk",1987
544,1,98,"000098","Tiffany",1982
544,2,351,"000351","Semken and Falk",1987
545,1,324,"000324","Spargo",1985
545,2,351,"000351","Semken and Falk",1987
546,1,351,"000351","Semken and Falk",1987
546,2,470,"000470","Semken",1980
547,1,466,"000466","Benn",1981
547,2,351,"000351","Semken and Falk",1987
548,1,351,"000351","Semken and Falk",1987
548,2,22,"000022","Dulian",1975
549,1,351,"000351","Semken and Falk",1987
549,2,82,"000082","Rhodes",1984
550,1,351,"000351","Semken and Falk",1987
550,2,82,"000082","Rhodes",1984
551,1,351,"000351","Semken and Falk",1987
551,2,5,"000005","Baker et al",1986
552,1,351,"000351","Semken and Falk",1987
552,2,85,"000085","Rosenberg",1983
553,1,295,"000295","US Army Corps",1985
554,1,295,"000295","US Army Corps",1985
555,1,2188,"002188","Kane and Gross",1986
556,1,519,"000519","Montgomery",1986
557,1,549,"000549","Zier and Kalasz",1991
558,1,490,"000490","Bozell",1991
559,1,540,"000540","Stanford and Albanese",1975
559,2,496,"000496","Dick and Mountain",1960
559,3,517,"000517","Malde",1960
560,1,542,"000542","Emery and Stanford",1982
560,2,2178,"002178","Graham",1985
561,1,487,"000487","Agogino and Parrish",1971
562,1,539,"000539","Dawson and Stanford",1975
563,1,541,"000541","Fulgham and Stanford",1982
564,1,546,"000546","Wheat",1972
565,1,539,"000539","Dawson and Stanford",1975
565,2,547,"000547","Wormington",1957
566,1,2169,"002169","Cassalls",1983
566,2,2149,"002149","Trautman and Willis",1966
567,1,549,"000549","Wheat",1979
568,1,413,"000413","Graham et al",1987
568,2,507,"000507","Greiser et al",1985
569,1,413,"000413","Graham et al",1987
569,2,495,"000495","Davis et al",1982
570,1,413,"000413","Graham et al",1987
570,2,489,"000489","Bonnichsen et al",1985
571,1,494,"000494","Chorn",1976
572,1,485,"000485","Aaberg",1985
573,1,516,"000516","Keyser and Davis",1984
574,1,413,"000413","Graham et al",1987
574,2,509,"000509","Herbort and Munson",1984
575,1,413,"000413","Graham et al",1987
575,2,668,"000668","Roll and Deaver",1980
576,1,413,"000413","Graham et al",1987
576,2,489,"000489","Bonnichsen",1985
576,3,534,"000534","Oliver",1989
576,4,2248,"002248","Bonnichsen et al",1985
577,1,413,"000413","Graham et al",1987
577,2,489,"000489","Bonnichsen",1985
577,3,2248,"002248","Bonnichsen et al",1985
578,1,413,"000413","Graham et al",1987
578,2,665,"000665","Rasmussen",1974
579,1,413,"000413","Graham et al",1987
579,2,665,"000665","Rasmussen",1974
580,1,2069,"002069","Hakiel et al",1987
581,1,2049,"002049","Creasman and Scott",1987
582,1,2103,"002103","Metcalf and Black",1988
583,1,2062,"002062","Gilmore",1989
584,1,2095,"002095","Mobley-Tanaka and Church",1989
585,1,2123,"002123","Reed and Kainer",1978
586,1,2118,"002118","O'Neil",1980
587,1,2070,"002070","Hand and Gooding",1980
587,2,2154,"002154","Wheeler",1980
588,1,413,"000413","Graham et al",1987
588,2,518,"000518","Melton",1985
588,3,521,"000521","Napton",1988
589,1,515,"000515","Johnson et al",1988
590,1,413,"000413","Graham et al",1987
590,2,486,"000486","Aaberg",1975
591,1,413,"000413","Graham et al",1987
591,2,653,"000653","Mulloy",1942
592,1,413,"000413","Graham et al",1987
592,2,654,"000654","Mulloy",1958
592,3,422,"000422","Frison",1978
593,1,110,"000110","Walker",1983
594,1,525,"000525","Nelson",1970
595,1,488,"000488","Anderson",1966
596,1,537,"000537","Shields",1980
597,1,523,"000523","Nelson and Graeber",1966
598,1,524,"000524","Nelson",1967
599,1,520,"000520","Morris and Kainer",1975
600,1,546,"000546","Watts",1975
601,1,522,"000522","Nelson",1986
602,1,504,"000504","Emslie",1986
603,1,503,"000503","Emslie",1986
604,1,502,"000502","Emslie",1986
605,1,500,"000500","Emslie",1986
606,1,529,"000529","Neusius",1986
606,2,511,"000511","Hogan",1986
607,1,492,"000492","Brisbin",1986
608,1,545,"000545","Wilshusen",1986
608,2,528,"000528","Neusius",1986
609,1,527,"000527","Neusius and Gold",1988
610,1,497,"000497","Dohm and Gould",1986
611,1,532,"000532","Neusius",1986
612,1,531,"000531","Neusius",1986
613,1,501,"000501","Emslie",1986
614,1,530,"000530","Neusius",1986
615,1,513,"000513","Hurt",1957
616,1,505,"000505","Frankforter and Agogino",1960
617,1,493,"000493","Brown",1974
618,1,508,"000508","Heavin",1970
619,1,533,"000533","O'Brien et al",1979
620,1,514,"000514","Hurt",1970
621,1,538,"000538","Smith",1975
622,1,526,"000526","Neuman",1961
623,1,544,"000544","Weakley",1961
624,1,536,"000536","Olsen and Penman",1972
625,1,535,"000535","Peterson and Penman",1972
626,1,512,"000512","Hurt",1952
627,1,506,"000506","George",1948
628,1,498,"000498","Drass and Moore",1987
629,1,498,"000498","Drass and Moore",1987
630,1,498,"000498","Drass and Moore",1987
631,1,498,"000498","Drass and Moore",1987
632,1,498,"000498","Drass and Moore",1987
633,1,151,"000151","Duffield",1970
634,1,151,"000151","Duffield",1970
635,1,151,"000151","Duffield",1970
636,1,151,"000151","Duffield",1970
637,1,151,"000151","Duffield",1970
638,1,151,"000151","Duffield",1970
639,1,151,"000151","Duffield",1970
640,1,672,"000672","Schultz and Cheatum",1970
641,1,1810,"001810","Davis and Zeier",1978
642,1,2158,"002158","Agenbroad",1978
643,1,676,"000676","Sellards et al",1947
643,2,2197,"002197","McDonald",1981
644,1,2197,"002197","McDonald",1981
645,1,2197,"002197","McDonald",1981
646,1,461,"000461","Valastro et al",1979
646,2,2158,"002158","Agenbroad",1984
647,1,2042,"002042","Buckley",1976
647,2,2158,"002158","Agenbroad",1984
648,1,621,"000621","Dalquest and Hibbard",1965
649,1,1795,"001795","Scott",1963
649,2,2158,"002158","Agenbroad",1984
649,3,476,"000476","Harris",1985
650,1,2158,"002158","Agenbroad",1984
650,2,854,"000854","Haynes et al",1971
651,1,2158,"002158","Agenbroad",1984
651,2,2095,"002095","Marsters et al",1969
652,1,2158,"002158","Agenbroad",1984
652,2,854,"000854","Haynes et al",1971
653,1,2158,"002158","Agenbroad",1984
653,2,854,"000854","Haynes et al",1971
654,1,422,"000422","Frison",1978
654,2,2158,"002158","Agenbroad",1984
655,1,569,"000569","Clay and Neusius",1985
656,1,636,"000636","Kehoe and Kehoe",1959
657,1,665,"000665","Rasmussen",1974
658,1,665,"000665","Rasmussen",1974
659,1,665,"000665","Rasmussen",1974
660,1,665,"000665","Rasmussen",1974
661,1,665,"000665","Rasmussen",1974
661,2,1036,"001036","Dundas",1991
662,1,665,"000665","Rasmussen",1974
663,1,665,"000665","Rasmussen",1974
664,1,665,"000665","Rasmussen",1974
665,1,665,"000665","Rasmussen",1974
666,1,665,"000665","Rasmussen",1974
667,1,568,"000568","Cattanach",1980
668,1,684,"000684","Swannack",1969
669,1,667,"000667","Rohn",1971
670,1,699,"000699","Wood",1971
671,1,616,"000616","Hayes and Lancaster",1975
672,1,616,"000616","Hayes and Lancaster",1975
673,1,616,"000616","Hayes and Lancaster",1975
674,1,640,"000640","Lister",1966
674,2,1809,"001809","Anderson",1966
675,1,640,"000640","Lister",1966
675,2,1809,"001809","Anderson",1966
676,1,640,"000640","Lister",1966
676,2,1809,"001809","Anderson",1966
677,1,556,"000556","Barbour and Schultz",1936
677,2,557,"000557","Barbour and Schultz",1932
678,1,574,"000574","Dalquest et al",1990
679,1,574,"000574","Dalquest et al",1990
680,1,577,"000577","Dalquest and Stangl",1989
681,1,576,"000576","Dalquest and Stangl",1984
681,2,575,"000575","Dalquest and Stangl",1986
682,1,566,"000566","Caldwell and Jensen",1969
682,2,558,"000558","Bass et al",1969
683,1,620,"000620","Highley et al",1978
684,1,578,"000578","Davis et al",1967
684,2,718,"000718","Lorraine",1967
685,1,969,"000969","Wesolowsky et al",1976
686,1,695,"000695","Weir",1979
687,1,681,"000681","Steele and Mokry",1985
688,1,681,"000681","Steele and Mokry",1985
689,1,572,"000572","Dalquest",1964
689,2,2238,"002238","Czaplewski",1993
690,1,648,"000648","McEachin and Ralph",1980
691,1,643,"000643","Lynott",1980
692,1,666,"000666","Rickles",1987
693,1,613,"000613","Hamilton",1987
694,1,613,"000613","Hamilton",1987
695,1,662,"000662","Prewitt and Paine",1987
696,1,599,"000599","Green and Hester",1973
697,1,562,"000562","Bowman",1985
698,1,570,"000570","Collins",1972
699,1,618,"000618","Hester and Hill",1972
700,1,600,"000600","Guderjan",1984
701,1,555,"000555","Ball",1984
702,1,627,"000627","Hudgins",1984
703,1,631,"000631","Irwin and Irwin",1957
704,1,631,"000631","Irwin and Irwin",1957
705,1,646,"000646","Martin",1991
706,1,678,"000678","Smith and Johnson",1968
707,1,630,"000630","Husted",1969
708,1,630,"000630","Husted",1969
709,1,655,"000655","Mulloy",1953
710,1,657,"000657","Nelson and Neas",1980
711,1,657,"000657","Nelson and Neas",1980
712,1,657,"000657","Nelson and Neas",1980
713,1,630,"000630","Husted",1969
714,1,207,"000207","Lundelius et al",1983
714,2,2142,"002142","Slaughter et al",1962
715,1,698,"000698","Winkler",1982
716,1,642,"000642","Lundelius",1985
717,1,642,"000642","Lundelius",1985
718,1,642,"000642","Lundelius",1985
719,1,642,"000642","Lundelius",1985
720,1,642,"000642","Lundelius",1985
721,1,214,"000214","Lundelius",1967
722,1,214,"000214","Lundelius",1967
723,1,249,"000249","Story and Bryant",1966
723,2,463,"000463","Tamers et al",1964
723,3,152,"000152","Epstein",1963
723,4,213,"000213","Lundelius",1963
724,1,152,"000152","Epstein",1963
724,2,213,"000213","Lundelius",1963
725,1,415,"000415","Graham",1987
725,2,214,"000214","Lundelius",1967
726,1,476,"000476","Harris",1985
726,2,2197,"002197","McDonald",1981
727,1,2180,"002180","Graham",1976
728,1,17,"000017","Cosgrove",1947
729,1,17,"000017","Cosgrove",1947
730,1,2143,"002143","Smith",1934
730,2,476,"000476","Harris",1985
731,1,565,"000565","Brown",1972
732,1,565,"000565","Brown",1972
733,1,565,"000565","Brown",1972
734,1,687,"000687","Thurmond",1990
735,1,687,"000687","Thurmond",1990
735,2,2218,"002218","Valastro et al",1968
736,1,585,"000585","Emslie",1986
737,1,644,"000644","Martin",1987
738,1,677,"000677","Shay",1971
739,1,,"000000","Anderson",0
740,1,571,"000571","Creel",1990
741,1,,"000000","Anderson",0
742,1,561,"000561","Benedict",1975
743,1,,"000000","Anderson",0
744,1,709,"000709","Olson",1971
745,1,560,"000560","Benedict",1975
746,1,714,"000714","Finnegan and West",1990
746,2,686,"000686","Thies",1990
747,1,650,"000650","Meade",1942
748,1,617,"000617","Hesse",1942
749,1,629,"000629","Hughes",1961
750,1,2079,"002079","Hofman et al",1991
751,1,2085,"002085","Jackson",1937
752,1,2085,"002085","Jackson",1937
753,1,624,"000624","Holden",1937
754,1,632,"000632","Jackson",1939
755,1,559,"000559","Bell and Dale",1953
756,1,2141,"002141","Schmitt and Tolden",1953
757,1,588,"000588","Fulton and Webb",1953
758,1,633,"000633","Jelks",1953
759,1,551,"000551","Agenbroad",1978
759,2,2224,"002224","Czaplewski and Mead",1990
759,3,1734,"001734","Richards et al",0
760,1,656,"000656","Myers and Corner",1986
761,1,656,"000656","Myers and Corner",1986
762,1,614,"000614","Harris",1963
762,2,583,"000583","Eddy",1963
763,1,614,"000614","Harris",1963
763,2,619,"000619","Hester",1963
764,1,614,"000614","Harris",1963
764,2,670,"000670","Scisenti et al",1963
765,1,614,"000614","Harris",1963
765,2,669,"000669","Scisenti et al",1963
766,1,614,"000614","Harris",1963
767,1,614,"000614","Harris",1963
768,1,614,"000614","Harris",1963
769,1,614,"000614","Harris",1963
770,1,614,"000614","Harris",1963
771,1,628,"000628","Hughes",1977
772,1,628,"000628","Hughes",1977
773,1,628,"000628","Hughes",1977
774,1,628,"000628","Hughes",1977
775,1,628,"000628","Hughes",1977
776,1,639,"000639","Lintz et al",1989
776,2,628,"000628","Hughes",1977
777,1,639,"000639","Lintz et al",1989
777,2,628,"000628","Hughes",1977
778,1,639,"000639","Lintz et al",1989
778,2,628,"000628","Hughes",1977
779,1,639,"000639","Lintz et al",1989
779,2,628,"000628","Hughes",1977
780,1,628,"000628","Hughes",1977
781,1,628,"000628","Hughes",1977
782,1,645,"000645","Martin and Abbott",1986
782,2,706,"000706","Martin and alex",1987
782,3,705,"000705","Martin et al",1988
782,4,2168,"002168","Benton",1991
783,1,658,"000658","Novotny",1981
783,2,553,"000553","Anderson",1981
784,1,647,"000647","McCracken et al",1978
784,2,615,"000615","Harris",1978
785,1,552,"000552","Anderson",1975
786,1,1669,"001669","Moore et al",1992
787,1,579,"000579","Day et al",1981
787,2,708,"000708","Rawn-Schatzinger",1981
788,1,579,"000579","Day et al",1981
788,2,708,"000708","Rawn-Schatzinger",1981
789,1,579,"000579","Day et al",1981
789,2,708,"000708","Rawn-Schatzinger",1981
790,1,714,"000714","Grange",1980
791,1,714,"000714","Grange",1980
792,1,714,"000714","Grange",1980
793,1,714,"000714","Grange",1980
794,1,714,"000714","Grange",1980
795,1,714,"000714","Grange",1980
796,1,714,"000714","Grange",1980
797,1,714,"000714","Grange",1980
798,1,671,"000671","Sellards",1938
799,1,679,"000679","Sorrell",1974
800,1,702,"000702","Collins et al",1988
800,2,707,"000707","Winans",0
800,3,463,"000463","Tamers et al",1964
800,4,214,"000214","Lundelius",1967
800,5,207,"000207","Lundelius et al",1983
800,6,703,"000703","Collins et al",0
801,1,651,"000651","Medlock",1978
802,1,610,"000610","Guilday",1977
803,1,2229,"002229","Smith",1992
804,1,675,"000675","Guilday and Irving",1967
804,2,1714,"001714","Guilday and Irving",1969
804,3,1868,"001868","Corgan",1976
805,1,1054,"001054","Guilday and McGinnis",1972
806,1,674,"000674","Schultz et al",1963
806,2,673,"000673","Schultz et al",1967
807,1,674,"000674","Schultz et al",1963
807,2,673,"000673","Schultz et al",1967
808,1,609,"000609","Guilday et al",1966
808,2,,"000000","Barnosky",0
809,1,608,"000608","Guilday",1970
810,1,2067,"002067","Guilday",1966
811,1,2068,"002068","Guilday",1967
812,1,606,"000606","Guilday and Tanner",1962
813,1,607,"000607","Guilday and McCrady",1963
814,1,603,"000603","Guilday",1968
815,1,611,"000611","Guilday and Tanner",1969
816,1,1170,"001170","Eshelman",1974
817,1,701,"000701","Youse",1965
818,1,713,"000713","Forks Of The Delaware",1980
819,1,652,"000652","Michael and Grantz",1981
820,1,584,"000584","Eisert",1981
821,1,682,"000682","Strohmeier",1980
822,1,2243,"002243","Bement",1993
823,1,664,"000664","Murphy",1971
824,1,595,"000595","George",1974
825,1,580,"000580","Dincauze and Gramly",1973
826,1,594,"000594","Geasey",1972
827,1,663,"000663","Parmalee and Stephens",1972
828,1,564,"000564","Boyce",1985
829,1,641,"000641","Lucy and McCracken",1985
830,1,597,"000597","George et al",1990
831,1,550,"000550","Adovasio et al",1990
832,1,554,"000554","Applegarth et al",1978
832,2,716,"000716","Dirkmaat",1978
833,1,587,"000587","Fitzgibbons et al",1977
833,2,719,"000719","Peters and Peters",1977
834,1,637,"000637","Kinsey",1975
835,1,563,"000563","Boyce-Ballweber",1987
836,1,780,"000780","Staats",1986
837,1,612,"000612","Hadley",1990
838,1,694,"000694","Webb and Haag",1940
839,1,692,"000692","Webb and Funkhouser",1936
840,1,691,"000691","Webb and Funkhouser",1934
841,1,691,"000691","Webb and Funkhouser",1934
842,1,689,"000689","Webb and Funkhouser",1931
843,1,591,"000591","Funkhouser and Webb",1930
844,1,591,"000591","Funkhouser and Webb",1930
845,1,591,"000591","Funkhouser and Webb",1930
846,1,591,"000591","Funkhouser and Webb",1930
847,1,591,"000591","Funkhouser and Webb",1930
848,1,590,"000590","Funkhouser and Webb",1929
849,1,590,"000590","Funkhouser and Webb",1929
850,1,590,"000590","Funkhouser and Webb",1929
851,1,690,"000690","Webb and Funkhouser",1933
852,1,693,"000693","Webb and Haag",1939
853,1,697,"000697","Wilson",1985
854,1,573,"000573","Dalquest and Baskin",1992
855,1,688,"000688","Webb",1983
855,2,1867,"001867","Byrd",1983
855,3,2223,"002223","Valastro and Davis",1970
856,1,717,"000717","Vento et al",1980
857,1,589,"000589","Funk",1976
858,1,589,"000589","Funk",1976
859,1,589,"000589","Funk",1976
860,1,589,"000589","Funk",1976
861,1,589,"000589","Funk",1976
862,1,589,"000589","Funk",1976
863,1,589,"000589","Funk",1976
864,1,589,"000589","Funk",1976
865,1,589,"000589","Funk",1976
866,1,589,"000589","Funk",1976
867,1,589,"000589","Funk",1976
868,1,450,"000450","Brumley",1990
869,1,450,"000450","Brumley",1990
870,1,1868,"001868","Corgan",1976
871,1,1868,"001868","Corgan",1976
872,1,1868,"001868","Corgan",1976
873,1,1868,"001868","Corgan",1976
874,1,1868,"001868","Corgan",1976
875,1,1868,"001868","Corgan",1976
876,1,1868,"001868","Corgan",1976
877,1,1868,"001868","Corgan",1976
878,1,1868,"001868","Corgan",1976
879,1,1868,"001868","Corgan",1976
880,1,1868,"001868","Corgan",1976
881,1,1868,"001868","Corgan",1976
882,1,638,"000638","Lantz",1980
883,1,1868,"001868","Corgan",1976
884,1,1868,"001868","Corgan",1976
885,1,153,"000153","Eshelman and Grady",1986
885,2,185,"000185","Guilday et al",1977
886,1,598,"000598","Gooding",1980
887,1,598,"000598","Gooding",1980
888,1,659,"000659","Peterson et al",1985
889,1,582,"000582","Dundas",1990
890,1,625,"000625","Holland",1907
890,2,661,"000661","Peterson",1926
890,3,1031,"001031","Guilday",1961
891,1,1170,"001170","Eshelman",1974
892,1,153,"000153","Eshelman and Grady",1986
892,2,2200,"002200","McGill",1933
893,1,153,"000153","Eshelman and Grady",1986
894,1,153,"000153","Eshelman and Grady",1986
895,1,153,"000153","Eshelman and Grady",1986
895,2,1835,"001835","Ott and Weems",1986
896,1,153,"000153","Eshelman and Grady",1986
897,1,153,"000153","Eshelman and Grady",1986
897,2,683,"000683","Stuckenrath and Mielke",1972
898,1,153,"000153","Eshelman and Grady",1986
899,1,153,"000153","Eshelman and Grady",1986
899,2,704,"000704","Graham",1991
900,1,153,"000153","Eshelman and Grady",1986
900,2,601,"000601","Guilday",1962
901,1,581,"000581","Dragoo",1959
902,1,581,"000581","Dragoo",1959
903,1,626,"000626","Holland",1905
904,1,660,"000660","Peterson",1913
904,2,586,"000586","Finch et al",1972
905,1,586,"000586","Finch et al",1972
906,1,586,"000586","Finch et al",1972
907,1,1127,"001127","Lenik",1977
908,1,1129,"001129","Jackson",1989
909,1,1130,"001130","Moeller",1984
910,1,1128,"001128","Eisenburg",1989
911,1,1037,"001037","Grayson",1974
912,1,1131,"001131","Mounier",1974
913,1,1132,"001132","Funk et al",1971
914,1,1133,"001133","Hanson",1966
915,1,1134,"001134","Purdue et al",1989
916,1,1138,"001138","Wood",1976
916,2,1073,"001073","Chomko",1976
917,1,1136,"001136","Lewis",1974
918,1,1136,"001136","Lewis",1974
919,1,1136,"001136","Lewis",1974
920,1,1071,"001071","Cowan",1979
921,1,1135,"001135","Springer",1980
922,1,1072,"001072","Prentice and Mehrer",1981
923,1,2166,"002166","Brose and Scarry",0
924,1,2166,"002166","Brose and Scarry",0
925,1,1139,"001139","Palmer and Stoltman",1976
926,1,1137,"001137","Geier",1975
927,1,1125,"001125","Petersen et al",1986
928,1,1126,"001126","Kraft",1976
929,1,1090,"001090","Hemmings",1982
929,2,1092,"001092","Schambach and Rackerby",1982
930,1,1095,"001095","House",1982
930,2,1096,"001096","Carr",1982
931,1,1093,"001093","Klinger",1982
932,1,1085,"001085","Styles and Purdue",1984
932,2,1094,"001094","Trubowitz",1984
933,1,1097,"001097","Baker",1974
933,2,1627,"001627","Butsch",1991
933,3,1439,"001439","Scholtz",1991
934,1,1109,"001109","Jeter",1988
935,1,1111,"001111","Moore et al",1990
935,2,1112,"001112","Dowd",1989
936,1,1110,"001110","Mainfort and Moore",1991
937,1,1108,"001108","Morse",1975
937,2,1099,"001099","Guilday and Parmalee",1975
938,1,1113,"001113","Smith",1983
938,2,1114,"001114","Breitburg",1983
939,1,1115,"001115","Bogan",1983
940,1,1116,"001116","Bacon",1982
941,1,1117,"001117","Dickson",1977
942,1,1119,"001119","Bentz",1986
942,2,1118,"001118","Snyder",1986
943,1,1120,"001120","Kline et al",1982
944,1,1121,"001121","Jolley",1983
945,1,1122,"001122","Chapman",1990
945,2,1124,"001124","Parmalee",1990
946,1,1122,"001122","Chapman",1990
946,2,1124,"001124","Parmalee",1990
947,1,1088,"001088","Early",1988
948,1,1089,"001089","Hemmings and House",1985
948,2,1084,"001084","Styles et al",1985
949,1,1087,"001087","Martin",1977
950,1,1086,"001086","Dickson",1991
951,1,1091,"001091","Schambach",1990
951,2,1041,"001041","Colburn and Styles",1990
952,1,1040,"001040","Colburn",1987
952,2,1076,"001076","Waddell",1987
953,1,2228,"002228","Sampson",1985
953,2,2227,"002227","Grayson",1973
954,1,1100,"001100","Rogers and Martin",1985
955,1,1100,"001100","Rogers and Martin",1985
956,1,1100,"001100","Rogers and Martin",1985
957,1,1100,"001100","Rogers and Martin",1985
958,1,1868,"001868","Corgan",1976
959,1,1038,"001038","Semken et al",1990
960,1,153,"000153","Eshelman and Grady",1986
961,1,1868,"001868","Corgan",1976
962,1,153,"000153","Eshelman and Grady",1986
