"","siteid","sitename","primary","datasetid","publicationid","pubtypeid","pubtype","year","citation","articletitle","journal","volume","issue","pages","citationnumber","doi","booktitle","numvolumes","edition","volumetitle","seriestitle","seriesvolume","publisher","url","city","state","country","originallanguage","notes","author_order","author_familyname","author_givennames"
"314","5102","Marco Midden",NA,"6386","3446","0","Legacy","1965","Van Beck, J. C., and M. Van Beck. 1965. The Marco Midden, Marco Island, Florida. Florida Anthropologist 18(1):1-20.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Van Beck","J. C."
"315","5102","Marco Midden",NA,"6386","3446","0","Legacy","1965","Van Beck, J. C., and M. Van Beck. 1965. The Marco Midden, Marco Island, Florida. Florida Anthropologist 18(1):1-20.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","Van Beck","M."
"316","5230","Cash Mound [8CH38]",NA,"6533","3491","0","Legacy","1992","Walker, K. J. 1992. The zooarchaeology of Charlotte Harbor's prehistoric maritime adaptation: spatial and temporal perspectives. Chapter 8 in Culture and environment in the domain of the Calusa (W. H. Marquardt, editor), Florida Museum of Natural History, Institute of Archaeological and Paleoenvironmental Studies, Monographs 1.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Walker","K. J."
"317","5231","Useppa Island [8LL51]",NA,"6534","3491","0","Legacy","1992","Walker, K. J. 1992. The zooarchaeology of Charlotte Harbor's prehistoric maritime adaptation: spatial and temporal perspectives. Chapter 8 in Culture and environment in the domain of the Calusa (W. H. Marquardt, editor), Florida Museum of Natural History, Institute of Archaeological and Paleoenvironmental Studies, Monographs 1.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Walker","K. J."
"318","5232","Josslyn Island [8LL32]",NA,"6535","3491","0","Legacy","1992","Walker, K. J. 1992. The zooarchaeology of Charlotte Harbor's prehistoric maritime adaptation: spatial and temporal perspectives. Chapter 8 in Culture and environment in the domain of the Calusa (W. H. Marquardt, editor), Florida Museum of Natural History, Institute of Archaeological and Paleoenvironmental Studies, Monographs 1.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Walker","K. J."
"319","5233","Buck Key Midden [8LL722]",NA,"6536","3491","0","Legacy","1992","Walker, K. J. 1992. The zooarchaeology of Charlotte Harbor's prehistoric maritime adaptation: spatial and temporal perspectives. Chapter 8 in Culture and environment in the domain of the Calusa (W. H. Marquardt, editor), Florida Museum of Natural History, Institute of Archaeological and Paleoenvironmental Studies, Monographs 1.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Walker","K. J."
"320","5234","Big Mound Key [8CH10]",NA,"6537","3491","0","Legacy","1992","Walker, K. J. 1992. The zooarchaeology of Charlotte Harbor's prehistoric maritime adaptation: spatial and temporal perspectives. Chapter 8 in Culture and environment in the domain of the Calusa (W. H. Marquardt, editor), Florida Museum of Natural History, Institute of Archaeological and Paleoenvironmental Studies, Monographs 1.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Walker","K. J."
"321","5200","Surprise Cave [Gravely No. 3] [8AL72]",NA,"6498","3510","0","Legacy","1992","Webb, S. D. 1992. Surprise Cave local fauna. Ms. on file, Florida State Museum, Gainesville.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Webb","S. David"
"322","5092","Devil's Den",NA,"6375","3511","2","Book Chapter","1974","Webb, S.D. 1974. Chronology of Florida Pleistocene mammals.S.D. Webb, editor. Pleistocene mammals of Florida. University of Florida Press, Gainesville, Florida, USA.","Chronology of Florida Pleistocene mammals",NA,NA,NA,NA,NA,NA,"Pleistocene mammals of Florida",NA,NA,NA,NA,NA,"University of Florida Press",NA,"Gainesville","Florida","USA",NA,NA,"1","Webb","S. David"
"323","5151","Vero",NA,"6447","3511","2","Book Chapter","1974","Webb, S.D. 1974. Chronology of Florida Pleistocene mammals.S.D. Webb, editor. Pleistocene mammals of Florida. University of Florida Press, Gainesville, Florida, USA.","Chronology of Florida Pleistocene mammals",NA,NA,NA,NA,NA,NA,"Pleistocene mammals of Florida",NA,NA,NA,NA,NA,"University of Florida Press",NA,"Gainesville","Florida","USA",NA,NA,"1","Webb","S. David"
"324","5152","Vero 3",NA,"6448","3511","2","Book Chapter","1974","Webb, S.D. 1974. Chronology of Florida Pleistocene mammals.S.D. Webb, editor. Pleistocene mammals of Florida. University of Florida Press, Gainesville, Florida, USA.","Chronology of Florida Pleistocene mammals",NA,NA,NA,NA,NA,NA,"Pleistocene mammals of Florida",NA,NA,NA,NA,NA,"University of Florida Press",NA,"Gainesville","Florida","USA",NA,NA,"1","Webb","S. David"
"325","5153","Melbourne [Golf Course Locality]",NA,"6449","3511","2","Book Chapter","1974","Webb, S.D. 1974. Chronology of Florida Pleistocene mammals.S.D. Webb, editor. Pleistocene mammals of Florida. University of Florida Press, Gainesville, Florida, USA.","Chronology of Florida Pleistocene mammals",NA,NA,NA,NA,NA,NA,"Pleistocene mammals of Florida",NA,NA,NA,NA,NA,"University of Florida Press",NA,"Gainesville","Florida","USA",NA,NA,"1","Webb","S. David"
"326","5154","Sebastian Canal",NA,"6450","3511","2","Book Chapter","1974","Webb, S.D. 1974. Chronology of Florida Pleistocene mammals.S.D. Webb, editor. Pleistocene mammals of Florida. University of Florida Press, Gainesville, Florida, USA.","Chronology of Florida Pleistocene mammals",NA,NA,NA,NA,NA,NA,"Pleistocene mammals of Florida",NA,NA,NA,NA,NA,"University of Florida Press",NA,"Gainesville","Florida","USA",NA,NA,"1","Webb","S. David"
"327","5155","Seminole Field",NA,"6451","3511","2","Book Chapter","1974","Webb, S.D. 1974. Chronology of Florida Pleistocene mammals.S.D. Webb, editor. Pleistocene mammals of Florida. University of Florida Press, Gainesville, Florida, USA.","Chronology of Florida Pleistocene mammals",NA,NA,NA,NA,NA,NA,"Pleistocene mammals of Florida",NA,NA,NA,NA,NA,"University of Florida Press",NA,"Gainesville","Florida","USA",NA,NA,"1","Webb","S. David"
"328","5156","Waccasassa River 2B and 3A",NA,"6452","3511","2","Book Chapter","1974","Webb, S.D. 1974. Chronology of Florida Pleistocene mammals.S.D. Webb, editor. Pleistocene mammals of Florida. University of Florida Press, Gainesville, Florida, USA.","Chronology of Florida Pleistocene mammals",NA,NA,NA,NA,NA,NA,"Pleistocene mammals of Florida",NA,NA,NA,NA,NA,"University of Florida Press",NA,"Gainesville","Florida","USA",NA,NA,"1","Webb","S. David"
"329","5157","Chipola River 1A",NA,"6453","3511","2","Book Chapter","1974","Webb, S.D. 1974. Chronology of Florida Pleistocene mammals.S.D. Webb, editor. Pleistocene mammals of Florida. University of Florida Press, Gainesville, Florida, USA.","Chronology of Florida Pleistocene mammals",NA,NA,NA,NA,NA,NA,"Pleistocene mammals of Florida",NA,NA,NA,NA,NA,"University of Florida Press",NA,"Gainesville","Florida","USA",NA,NA,"1","Webb","S. David"
"330","5158","Chipola River 2A",NA,"6454","3511","2","Book Chapter","1974","Webb, S.D. 1974. Chronology of Florida Pleistocene mammals.S.D. Webb, editor. Pleistocene mammals of Florida. University of Florida Press, Gainesville, Florida, USA.","Chronology of Florida Pleistocene mammals",NA,NA,NA,NA,NA,NA,"Pleistocene mammals of Florida",NA,NA,NA,NA,NA,"University of Florida Press",NA,"Gainesville","Florida","USA",NA,NA,"1","Webb","S. David"
"331","5159","Wakulla Springs",NA,"6455","3511","2","Book Chapter","1974","Webb, S.D. 1974. Chronology of Florida Pleistocene mammals.S.D. Webb, editor. Pleistocene mammals of Florida. University of Florida Press, Gainesville, Florida, USA.","Chronology of Florida Pleistocene mammals",NA,NA,NA,NA,NA,NA,"Pleistocene mammals of Florida",NA,NA,NA,NA,NA,"University of Florida Press",NA,"Gainesville","Florida","USA",NA,NA,"1","Webb","S. David"
"332","5169","Hornsby Springs",NA,"6465","3511","2","Book Chapter","1974","Webb, S.D. 1974. Chronology of Florida Pleistocene mammals.S.D. Webb, editor. Pleistocene mammals of Florida. University of Florida Press, Gainesville, Florida, USA.","Chronology of Florida Pleistocene mammals",NA,NA,NA,NA,NA,NA,"Pleistocene mammals of Florida",NA,NA,NA,NA,NA,"University of Florida Press",NA,"Gainesville","Florida","USA",NA,NA,"1","Webb","S. David"
"333","5174","Reddick 1A",NA,"6470","3511","2","Book Chapter","1974","Webb, S.D. 1974. Chronology of Florida Pleistocene mammals.S.D. Webb, editor. Pleistocene mammals of Florida. University of Florida Press, Gainesville, Florida, USA.","Chronology of Florida Pleistocene mammals",NA,NA,NA,NA,NA,NA,"Pleistocene mammals of Florida",NA,NA,NA,NA,NA,"University of Florida Press",NA,"Gainesville","Florida","USA",NA,NA,"1","Webb","S. David"
"334","5175","Haile 7A",NA,"6471","3511","2","Book Chapter","1974","Webb, S.D. 1974. Chronology of Florida Pleistocene mammals.S.D. Webb, editor. Pleistocene mammals of Florida. University of Florida Press, Gainesville, Florida, USA.","Chronology of Florida Pleistocene mammals",NA,NA,NA,NA,NA,NA,"Pleistocene mammals of Florida",NA,NA,NA,NA,NA,"University of Florida Press",NA,"Gainesville","Florida","USA",NA,NA,"1","Webb","S. David"
"335","5176","Haile 8A",NA,"6472","3511","2","Book Chapter","1974","Webb, S.D. 1974. Chronology of Florida Pleistocene mammals.S.D. Webb, editor. Pleistocene mammals of Florida. University of Florida Press, Gainesville, Florida, USA.","Chronology of Florida Pleistocene mammals",NA,NA,NA,NA,NA,NA,"Pleistocene mammals of Florida",NA,NA,NA,NA,NA,"University of Florida Press",NA,"Gainesville","Florida","USA",NA,NA,"1","Webb","S. David"
"336","5177","Haile 11B",NA,"6473","3511","2","Book Chapter","1974","Webb, S.D. 1974. Chronology of Florida Pleistocene mammals.S.D. Webb, editor. Pleistocene mammals of Florida. University of Florida Press, Gainesville, Florida, USA.","Chronology of Florida Pleistocene mammals",NA,NA,NA,NA,NA,NA,"Pleistocene mammals of Florida",NA,NA,NA,NA,NA,"University of Florida Press",NA,"Gainesville","Florida","USA",NA,NA,"1","Webb","S. David"
"337","5178","Haile 14A [Haile XIVA]",NA,"6474","3511","2","Book Chapter","1974","Webb, S.D. 1974. Chronology of Florida Pleistocene mammals.S.D. Webb, editor. Pleistocene mammals of Florida. University of Florida Press, Gainesville, Florida, USA.","Chronology of Florida Pleistocene mammals",NA,NA,NA,NA,NA,NA,"Pleistocene mammals of Florida",NA,NA,NA,NA,NA,"University of Florida Press",NA,"Gainesville","Florida","USA",NA,NA,"1","Webb","S. David"
"338","5179","Arredondo 1A",NA,"6475","3511","2","Book Chapter","1974","Webb, S.D. 1974. Chronology of Florida Pleistocene mammals.S.D. Webb, editor. Pleistocene mammals of Florida. University of Florida Press, Gainesville, Florida, USA.","Chronology of Florida Pleistocene mammals",NA,NA,NA,NA,NA,NA,"Pleistocene mammals of Florida",NA,NA,NA,NA,NA,"University of Florida Press",NA,"Gainesville","Florida","USA",NA,NA,"1","Webb","S. David"
"339","5180","Arredondo 1B",NA,"6476","3511","2","Book Chapter","1974","Webb, S.D. 1974. Chronology of Florida Pleistocene mammals.S.D. Webb, editor. Pleistocene mammals of Florida. University of Florida Press, Gainesville, Florida, USA.","Chronology of Florida Pleistocene mammals",NA,NA,NA,NA,NA,NA,"Pleistocene mammals of Florida",NA,NA,NA,NA,NA,"University of Florida Press",NA,"Gainesville","Florida","USA",NA,NA,"1","Webb","S. David"
"340","5186","Ichtucknee River 3B",NA,"6484","3511","2","Book Chapter","1974","Webb, S.D. 1974. Chronology of Florida Pleistocene mammals.S.D. Webb, editor. Pleistocene mammals of Florida. University of Florida Press, Gainesville, Florida, USA.","Chronology of Florida Pleistocene mammals",NA,NA,NA,NA,NA,NA,"Pleistocene mammals of Florida",NA,NA,NA,NA,NA,"University of Florida Press",NA,"Gainesville","Florida","USA",NA,NA,"1","Webb","S. David"
"341","5193","Nichol's Hammock",NA,"6491","3511","2","Book Chapter","1974","Webb, S.D. 1974. Chronology of Florida Pleistocene mammals.S.D. Webb, editor. Pleistocene mammals of Florida. University of Florida Press, Gainesville, Florida, USA.","Chronology of Florida Pleistocene mammals",NA,NA,NA,NA,NA,NA,"Pleistocene mammals of Florida",NA,NA,NA,NA,NA,"University of Florida Press",NA,"Gainesville","Florida","USA",NA,NA,"1","Webb","S. David"
"342","5194","Withlacoochee River 7A",NA,"6492","3511","2","Book Chapter","1974","Webb, S.D. 1974. Chronology of Florida Pleistocene mammals.S.D. Webb, editor. Pleistocene mammals of Florida. University of Florida Press, Gainesville, Florida, USA.","Chronology of Florida Pleistocene mammals",NA,NA,NA,NA,NA,NA,"Pleistocene mammals of Florida",NA,NA,NA,NA,NA,"University of Florida Press",NA,"Gainesville","Florida","USA",NA,NA,"1","Webb","S. David"
"343","5196","Rock Springs",NA,"6494","3511","2","Book Chapter","1974","Webb, S.D. 1974. Chronology of Florida Pleistocene mammals.S.D. Webb, editor. Pleistocene mammals of Florida. University of Florida Press, Gainesville, Florida, USA.","Chronology of Florida Pleistocene mammals",NA,NA,NA,NA,NA,NA,"Pleistocene mammals of Florida",NA,NA,NA,NA,NA,"University of Florida Press",NA,"Gainesville","Florida","USA",NA,NA,"1","Webb","S. David"
"344","5201","Kendrick 1A",NA,"6499","3511","2","Book Chapter","1974","Webb, S.D. 1974. Chronology of Florida Pleistocene mammals.S.D. Webb, editor. Pleistocene mammals of Florida. University of Florida Press, Gainesville, Florida, USA.","Chronology of Florida Pleistocene mammals",NA,NA,NA,NA,NA,NA,"Pleistocene mammals of Florida",NA,NA,NA,NA,NA,"University of Florida Press",NA,"Gainesville","Florida","USA",NA,NA,"1","Webb","S. David"
"345","5246","Reddick 2C",NA,"6550","3511","2","Book Chapter","1974","Webb, S.D. 1974. Chronology of Florida Pleistocene mammals.S.D. Webb, editor. Pleistocene mammals of Florida. University of Florida Press, Gainesville, Florida, USA.","Chronology of Florida Pleistocene mammals",NA,NA,NA,NA,NA,NA,"Pleistocene mammals of Florida",NA,NA,NA,NA,NA,"University of Florida Press",NA,"Gainesville","Florida","USA",NA,NA,"1","Webb","S. David"
"346","16112","Waccasassa River VI","FALSE","24885","3511","2","Book Chapter","1974","Webb, S.D. 1974. Chronology of Florida Pleistocene mammals.S.D. Webb, editor. Pleistocene mammals of Florida. University of Florida Press, Gainesville, Florida, USA.","Chronology of Florida Pleistocene mammals",NA,NA,NA,NA,NA,NA,"Pleistocene mammals of Florida",NA,NA,NA,NA,NA,"University of Florida Press",NA,"Gainesville","Florida","USA",NA,NA,"1","Webb","S. David"
"347","16533","North Havana Road","TRUE","25867","3511","2","Book Chapter","1974","Webb, S.D. 1974. Chronology of Florida Pleistocene mammals.S.D. Webb, editor. Pleistocene mammals of Florida. University of Florida Press, Gainesville, Florida, USA.","Chronology of Florida Pleistocene mammals",NA,NA,NA,NA,NA,NA,"Pleistocene mammals of Florida",NA,NA,NA,NA,NA,"University of Florida Press",NA,"Gainesville","Florida","USA",NA,NA,"1","Webb","S. David"
"348","16773","Aucilla River IA","TRUE","26684","3511","2","Book Chapter","1974","Webb, S.D. 1974. Chronology of Florida Pleistocene mammals.S.D. Webb, editor. Pleistocene mammals of Florida. University of Florida Press, Gainesville, Florida, USA.","Chronology of Florida Pleistocene mammals",NA,NA,NA,NA,NA,NA,"Pleistocene mammals of Florida",NA,NA,NA,NA,NA,"University of Florida Press",NA,"Gainesville","Florida","USA",NA,NA,"1","Webb","S. David"
"349","17852","Bradenton 51st Street","TRUE","30057","3511","2","Book Chapter","1974","Webb, S.D. 1974. Chronology of Florida Pleistocene mammals.S.D. Webb, editor. Pleistocene mammals of Florida. University of Florida Press, Gainesville, Florida, USA.","Chronology of Florida Pleistocene mammals",NA,NA,NA,NA,NA,NA,"Pleistocene mammals of Florida",NA,NA,NA,NA,NA,"University of Florida Press",NA,"Gainesville","Florida","USA",NA,NA,"1","Webb","S. David"
"350","22065","Payne's Prairie [Locality III]","FALSE","38128","3511","2","Book Chapter","1974","Webb, S.D. 1974. Chronology of Florida Pleistocene mammals.S.D. Webb, editor. Pleistocene mammals of Florida. University of Florida Press, Gainesville, Florida, USA.","Chronology of Florida Pleistocene mammals",NA,NA,NA,NA,NA,NA,"Pleistocene mammals of Florida",NA,NA,NA,NA,NA,"University of Florida Press",NA,"Gainesville","Florida","USA",NA,NA,"1","Webb","S. David"
"351","22209","Pool Branch","TRUE","38432","3511","2","Book Chapter","1974","Webb, S.D. 1974. Chronology of Florida Pleistocene mammals.S.D. Webb, editor. Pleistocene mammals of Florida. University of Florida Press, Gainesville, Florida, USA.","Chronology of Florida Pleistocene mammals",NA,NA,NA,NA,NA,NA,"Pleistocene mammals of Florida",NA,NA,NA,NA,NA,"University of Florida Press",NA,"Gainesville","Florida","USA",NA,NA,"1","Webb","S. David"
"352","22365","Punta Gorda","TRUE","38745","3511","2","Book Chapter","1974","Webb, S.D. 1974. Chronology of Florida Pleistocene mammals.S.D. Webb, editor. Pleistocene mammals of Florida. University of Florida Press, Gainesville, Florida, USA.","Chronology of Florida Pleistocene mammals",NA,NA,NA,NA,NA,NA,"Pleistocene mammals of Florida",NA,NA,NA,NA,NA,"University of Florida Press",NA,"Gainesville","Florida","USA",NA,NA,"1","Webb","S. David"
"353","22524","Joshua Creek","TRUE","38996","3511","2","Book Chapter","1974","Webb, S.D. 1974. Chronology of Florida Pleistocene mammals.S.D. Webb, editor. Pleistocene mammals of Florida. University of Florida Press, Gainesville, Florida, USA.","Chronology of Florida Pleistocene mammals",NA,NA,NA,NA,NA,NA,"Pleistocene mammals of Florida",NA,NA,NA,NA,NA,"University of Florida Press",NA,"Gainesville","Florida","USA",NA,NA,"1","Webb","S. David"
"354","23674","Inglis IA [Inglis 1A]","TRUE","40964","3511","2","Book Chapter","1974","Webb, S.D. 1974. Chronology of Florida Pleistocene mammals.S.D. Webb, editor. Pleistocene mammals of Florida. University of Florida Press, Gainesville, Florida, USA.","Chronology of Florida Pleistocene mammals",NA,NA,NA,NA,NA,NA,"Pleistocene mammals of Florida",NA,NA,NA,NA,NA,"University of Florida Press",NA,"Gainesville","Florida","USA",NA,NA,"1","Webb","S. David"
"355","5133","Wacissa River Bison",NA,"6417","3512","0","Legacy","1983","Webb, S. D., J. T. Milanich, R. Alexon, and J. Dunbar. 1983. An extinct bison kill site, Jefferson County, Florida. Florida Anthropologist 36(1-2):81-82.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Webb","S. David"
"356","5133","Wacissa River Bison",NA,"6417","3512","0","Legacy","1983","Webb, S. D., J. T. Milanich, R. Alexon, and J. Dunbar. 1983. An extinct bison kill site, Jefferson County, Florida. Florida Anthropologist 36(1-2):81-82.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","Milanich","Jerald T."
"357","5133","Wacissa River Bison",NA,"6417","3512","0","Legacy","1983","Webb, S. D., J. T. Milanich, R. Alexon, and J. Dunbar. 1983. An extinct bison kill site, Jefferson County, Florida. Florida Anthropologist 36(1-2):81-82.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","Alexon","R. C."
"358","5133","Wacissa River Bison",NA,"6417","3512","0","Legacy","1983","Webb, S. D., J. T. Milanich, R. Alexon, and J. Dunbar. 1983. An extinct bison kill site, Jefferson County, Florida. Florida Anthropologist 36(1-2):81-82.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","Dunbar","J. S."
"359","5151","Vero",NA,"6447","3513","0","Legacy","1984","Webb, S. D., and K. T. Wilkins. 1984. Historical biogeography of Florida Pleistocene mammals. Pages 370-383 in Contributions in Quaternary vertebrate paleontology: a volume in memorial to John E. Guilday (H. H. Genoways and M. R. Dawson, editors), Carnegie Museum of Natural History Special Publications 8.",NA,NA,NA,NA,NA,NA,"10.5962/bhl.title.123727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Webb","S. David"
"360","5151","Vero",NA,"6447","3513","0","Legacy","1984","Webb, S. D., and K. T. Wilkins. 1984. Historical biogeography of Florida Pleistocene mammals. Pages 370-383 in Contributions in Quaternary vertebrate paleontology: a volume in memorial to John E. Guilday (H. H. Genoways and M. R. Dawson, editors), Carnegie Museum of Natural History Special Publications 8.",NA,NA,NA,NA,NA,NA,"10.5962/bhl.title.123727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","Wilkins","K. T."
"361","5152","Vero 3",NA,"6448","3513","0","Legacy","1984","Webb, S. D., and K. T. Wilkins. 1984. Historical biogeography of Florida Pleistocene mammals. Pages 370-383 in Contributions in Quaternary vertebrate paleontology: a volume in memorial to John E. Guilday (H. H. Genoways and M. R. Dawson, editors), Carnegie Museum of Natural History Special Publications 8.",NA,NA,NA,NA,NA,NA,"10.5962/bhl.title.123727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Webb","S. David"
